HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported
0,0,2545,2,58,0,0
0,0,1838,2,13,0,0
1,1,356,2,19,0,1
1,0,356,0,25,0,1
0,0,1817,2,24,0,0
0,0,6514,2,20,0,0
2,1,2401,2,34,0,1
2,1,2401,2,13,0,1
0,0,2403,2,28,0,1
0,1,6516,0,39,0,0
0,1,6516,2,0,0,0
0,0,6516,2,10,0,0
0,1,6516,2,9,0,0
0,0,2548,0,34,0,0
0,0,6516,2,11,0,0
0,1,6516,2,0,0,0
0,0,2550,2,24,0,0
0,1,6518,1,16,0,1
0,0,2553,2,42,0,0
2,0,2555,2,41,0,1
1,0,357,2,36,0,1
1,0,84,0,27,0,0
1,0,84,2,32,1,0
1,0,84,0,11,0,1
1,0,6156,2,26,1,1
1,0,84,2,28,0,1
0,0,1840,2,25,0,0
0,0,6527,2,5,0,1
0,1,6527,2,28,0,1
0,0,6527,2,13,0,1
0,0,6527,2,30,0,1
0,1,6527,2,15,0,1
0,1,6527,2,0,0,1
0,0,6527,2,49,0,1
0,0,2405,2,52,0,1
0,1,6529,2,15,0,1
0,0,1842,2,40,0,0
0,1,6529,0,0,0,1
2,0,1819,2,32,0,0
2,1,2557,0,15,0,1
2,0,1821,1,26,0,1
2,1,1821,1,31,0,0
2,0,1821,2,8,0,1
0,0,1823,2,18,0,1
0,0,6520,2,3,0,0
1,0,791,2,44,0,1
0,0,791,2,15,0,1
1,0,791,2,27,0,1
2,0,2407,2,22,0,0
0,0,6530,2,2,0,1
0,0,2408,2,32,0,0
0,0,6532,2,16,0,1
2,0,2558,2,34,0,0
2,0,2560,2,32,0,0
0,0,6522,2,28,0,0
1,0,359,2,27,0,0
0,0,6534,1,35,0,1
2,1,6156,2,25,0,0
0,0,6535,2,24,0,1
0,1,6526,2,61,0,0
2,1,2413,2,28,0,1
1,0,725,1,29,1,0
1,1,725,2,41,0,1
1,0,725,2,20,0,0
2,0,2564,0,18,0,0
0,0,6528,2,28,0,1
0,0,2415,2,18,0,1
2,0,2566,2,33,0,0
2,0,1826,2,35,0,0
1,0,726,0,68,0,0
0,0,1844,2,19,0,1
1,0,793,2,33,0,0
1,0,793,0,55,0,0
1,0,793,2,15,0,1
0,0,6531,2,23,0,0
0,0,2417,2,23,0,1
2,0,1161,0,15,0,0
2,0,1163,2,49,0,0
0,0,6537,2,33,0,1
2,1,2420,0,26,0,1
1,1,319,2,26,0,1
0,0,6539,2,18,0,1
0,1,6533,2,17,0,1
0,0,6540,2,39,0,1
0,0,6536,2,8,0,0
0,0,2570,2,46,0,1
1,0,108,0,32,0,1
0,0,2425,2,19,0,0
2,1,2572,2,36,0,1
0,1,6538,2,28,0,1
0,0,2576,2,39,0,0
0,0,2427,2,16,0,1
0,1,6544,1,7,0,1
0,0,6544,2,1,0,1
1,1,795,0,30,0,1
1,1,795,0,44,0,1
1,1,795,0,28,0,1
2,0,1174,2,29,0,0
2,0,2428,2,41,0,1
2,0,2428,2,13,0,1
2,0,2428,2,18,0,0
0,0,2430,0,27,0,0
0,1,6546,2,26,0,1
0,0,2578,0,24,0,0
0,0,2432,1,26,0,0
0,1,6542,1,27,0,1
1,0,1847,2,58,0,0
1,1,797,0,54,0,1
0,0,2581,0,18,0,1
0,0,2434,2,13,0,0
1,0,727,2,13,0,0
1,1,727,2,28,0,1
0,0,1828,0,57,0,1
1,1,86,2,32,0,1
1,0,86,2,32,0,0
1,1,6156,0,21,0,1
1,1,86,0,34,0,1
1,0,86,2,33,0,1
2,1,2583,2,36,0,1
2,0,1831,2,50,0,0
2,0,2435,2,28,0,0
1,0,360,2,56,0,0
2,0,2585,0,42,0,0
2,1,1833,2,39,0,0
0,0,2438,1,13,0,1
1,0,798,2,28,0,1
1,0,798,2,55,0,0
0,0,2587,0,36,0,1
2,1,2588,2,28,0,1
0,0,6543,1,37,0,1
1,1,729,0,50,0,1
1,0,1849,2,27,0,0
0,1,6545,2,23,0,0
0,0,2591,2,16,0,0
1,0,731,0,33,1,1
2,1,2441,2,46,0,1
0,1,6547,1,26,0,1
0,0,2594,2,24,0,0
0,0,2444,2,26,0,0
0,0,6548,2,2,0,1
0,0,2445,2,33,0,0
0,1,6548,2,32,0,1
0,1,6548,2,3,0,1
0,1,6548,2,2,0,1
0,0,6548,2,6,0,1
2,0,1851,2,28,0,1
1,0,801,2,0,0,1
1,1,801,2,4,0,1
1,0,801,2,58,0,1
1,1,801,2,22,0,1
1,1,801,0,51,0,1
1,1,801,0,37,0,1
0,0,2446,1,17,0,0
0,0,6156,2,21,0,0
0,0,2448,2,28,0,1
1,0,802,0,28,0,0
1,0,321,2,31,0,0
2,1,2449,2,43,0,1
2,1,2449,2,28,0,1
0,0,6549,2,15,0,1
0,0,2450,2,18,0,1
1,1,361,2,33,0,1
1,0,361,2,31,0,0
1,1,363,0,41,0,1
0,0,2451,2,22,0,0
0,0,2453,2,40,0,0
2,0,1853,2,49,0,0
0,1,6550,1,14,0,1
0,0,2457,0,22,0,0
0,0,1855,2,22,0,0
0,0,1836,2,25,0,0
0,1,6552,1,42,0,1
0,1,6554,1,16,0,1
0,0,6554,0,12,0,1
0,0,4564,2,18,0,1
0,0,6551,2,33,0,0
0,0,1858,2,14,0,0
0,1,4566,2,36,0,1
1,1,323,2,23,0,1
0,0,2597,0,24,0,0
0,1,6553,1,4,0,1
0,1,6553,2,28,0,0
0,0,4563,2,18,0,0
0,1,4563,2,21,0,1
0,0,4563,2,27,0,0
2,1,2599,2,34,0,1
0,1,4565,1,28,0,0
1,1,325,2,35,0,1
0,1,4568,1,16,0,1
1,0,736,2,36,0,0
0,1,4567,2,30,0,0
0,1,4569,1,4,0,1
2,0,1839,2,19,1,1
0,0,4570,2,3,0,1
1,1,88,2,51,0,1
1,1,88,2,28,0,1
1,1,88,2,45,0,1
1,1,88,2,18,0,1
0,0,2459,1,23,0,1
0,0,2461,2,15,0,0
2,1,1861,2,34,0,1
2,0,1166,2,47,0,1
1,0,366,2,27,0,1
1,0,366,2,26,0,0
1,0,366,0,25,0,0
1,0,91,0,34,1,0
2,0,1168,2,27,1,0
0,0,2464,2,39,0,0
2,0,2600,2,31,0,0
2,0,2600,2,4,0,1
2,0,1841,2,19,0,0
2,1,2602,0,59,0,1
2,0,1175,2,19,0,1
0,0,2605,0,25,0,1
1,0,368,0,28,0,1
1,0,368,0,37,0,0
2,0,2607,2,43,0,1
0,0,2466,0,18,0,0
0,0,1863,2,36,0,0
0,0,2608,2,14,0,0
0,0,2609,1,42,0,0
0,0,2468,1,29,0,0
2,0,1843,2,23,0,0
0,0,2469,2,16,0,0
0,0,4571,0,8,0,1
0,0,4572,2,20,0,0
0,0,2471,1,50,0,0
0,0,4573,2,38,0,1
2,1,2610,2,39,0,1
2,0,1864,2,33,0,0
1,1,372,0,30,0,1
2,0,2612,1,40,1,1
0,0,2473,2,22,0,0
2,1,2475,2,52,0,1
2,1,2476,2,26,0,1
0,0,2478,2,19,0,0
0,0,2479,2,33,0,0
0,1,4578,1,33,0,1
0,0,4580,2,20,0,1
2,0,2481,2,28,0,0
0,1,4582,0,10,0,1
0,0,4574,2,23,0,1
0,0,4584,2,28,0,1
0,0,2485,2,23,0,1
2,0,2487,2,54,0,0
2,0,2614,2,57,0,0
2,0,2614,0,24,0,0
1,1,373,2,37,0,1
1,1,373,2,59,0,1
0,1,4575,2,53,0,1
2,1,2619,2,22,0,1
0,0,1177,2,18,0,0
1,1,330,0,17,0,1
0,0,330,0,25,0,0
0,0,2621,2,18,0,0
0,0,6156,2,20,0,0
0,0,2624,2,24,0,1
2,1,2488,2,33,0,1
0,0,2625,2,34,0,0
0,0,2625,0,24,0,0
1,0,94,2,37,0,1
2,0,1178,2,23,0,0
2,0,1178,2,32,0,0
2,1,2490,2,13,0,1
0,1,4579,0,23,0,1
0,1,4586,2,23,0,1
1,0,110,2,27,0,0
0,1,4581,2,47,0,1
0,0,4588,2,38,0,1
2,0,2493,2,28,0,0
0,0,2495,2,21,0,0
0,0,2495,2,28,0,0
1,0,375,0,64,0,1
1,0,375,2,43,0,1
0,0,4591,2,21,0,1
0,0,4583,2,36,0,1
0,0,4596,1,22,0,1
0,0,2630,2,24,0,0
1,1,378,2,21,0,1
0,0,4585,2,57,0,1
1,0,738,0,46,0,1
2,1,2631,2,42,0,1
0,0,2632,2,16,0,0
0,0,2634,2,40,0,0
0,0,4587,2,3,0,0
0,0,4587,2,8,0,1
0,1,6156,1,3,0,1
0,0,4587,0,35,0,0
0,0,4587,0,12,0,1
0,1,4587,2,28,0,1
1,0,740,0,47,1,1
1,1,379,0,19,0,1
1,0,379,2,46,0,0
0,0,4589,2,28,0,0
0,0,4599,2,5,0,1
0,0,4599,2,7,0,1
0,1,4599,2,3,0,1
0,0,4599,2,1,0,1
0,0,4599,0,7,0,1
1,0,1172,2,60,0,0
0,0,1172,2,34,0,0
1,0,806,2,28,0,0
0,0,1846,0,64,0,0
0,0,2497,2,13,0,0
0,1,4590,2,15,0,1
0,0,4592,2,65,0,0
2,0,1867,2,53,0,1
1,1,741,0,58,0,1
1,0,741,2,19,0,0
1,1,741,0,28,0,1
0,0,1868,2,16,0,1
1,0,808,0,48,0,0
1,0,808,2,33,0,1
0,0,1871,2,31,0,0
0,0,4600,0,44,0,1
0,0,4600,2,40,0,1
0,1,4602,2,34,0,1
0,0,2499,2,21,0,0
0,0,2637,2,20,0,0
2,1,2639,2,9,0,1
0,1,4595,2,33,0,0
0,1,4595,1,2,0,0
0,0,2640,2,53,0,0
0,0,4595,0,0,0,1
0,1,4604,1,38,0,1
1,1,811,0,21,0,1
0,1,4606,2,31,0,1
0,1,4606,1,7,0,1
0,0,4606,0,12,0,1
0,1,4606,1,0,0,1
0,0,1873,2,17,0,1
0,0,2503,2,55,0,0
0,0,4606,0,2,0,1
0,0,2644,2,32,0,0
0,0,2645,0,16,0,0
0,0,4597,2,0,0,0
1,0,743,2,29,0,1
1,0,743,0,25,0,0
2,0,1173,0,39,0,0
2,1,1876,2,42,0,1
0,0,4598,0,0,0,1
0,1,4598,2,14,0,1
2,0,2505,2,29,0,0
2,0,2505,2,54,0,0
0,1,4611,2,35,0,1
1,0,813,0,28,0,0
2,0,2646,2,18,0,1
0,0,1848,0,14,0,1
1,1,1181,2,53,0,1
0,0,2647,2,48,0,1
0,0,2507,0,21,0,1
0,0,2649,2,44,0,1
0,0,2509,2,25,0,0
1,0,112,2,0,0,1
1,1,112,2,27,0,1
1,1,112,2,40,0,1
0,0,4613,2,44,0,1
0,1,6156,2,36,0,0
0,1,4601,0,3,0,1
0,1,4601,2,9,0,0
0,1,4601,2,1,0,0
0,0,1850,2,17,0,1
0,1,4601,2,47,0,0
0,1,4601,2,28,0,0
1,0,96,0,33,0,0
0,0,1878,1,16,0,1
2,0,2510,2,30,1,0
2,0,2510,0,18,0,1
0,0,4616,2,26,0,0
0,0,2652,1,19,0,1
2,1,2512,2,28,0,1
0,0,4603,2,35,0,0
1,0,333,2,40,0,1
1,0,333,2,26,1,0
1,0,333,0,45,0,1
1,1,333,0,18,0,1
0,0,2654,0,54,0,1
0,0,2657,2,13,0,0
2,1,2514,0,26,0,1
0,1,4618,1,16,0,1
0,0,2660,2,37,0,0
0,1,4605,2,17,0,1
0,0,2660,0,16,0,0
0,0,2662,2,18,0,0
2,0,6156,1,21,0,0
0,0,4607,2,24,0,1
0,1,4620,2,22,0,1
0,1,4622,2,41,0,1
0,1,4622,2,15,0,1
0,1,4622,2,36,0,1
0,0,4622,0,23,0,0
0,0,1882,2,31,0,0
0,0,2520,2,19,0,0
0,1,4610,0,23,0,1
0,0,4612,2,47,0,0
1,0,113,0,40,0,1
1,0,113,0,34,1,0
0,0,4614,2,2,0,0
0,1,4614,2,8,0,0
0,1,4614,2,0,0,1
0,0,4614,1,18,0,1
0,0,4614,2,11,0,0
0,0,4624,2,18,0,1
0,0,2522,1,19,0,0
0,0,6156,2,2,0,1
0,1,4626,2,25,0,1
0,0,4626,0,0,0,1
1,1,6156,0,27,0,1
1,1,380,0,34,0,1
0,1,4615,2,19,0,1
0,0,4617,1,22,0,0
0,0,4619,2,22,0,0
0,0,2667,1,52,0,0
0,0,1852,2,30,0,0
1,0,115,2,65,0,0
0,0,4628,2,31,0,1
2,1,2524,2,51,0,1
0,0,6156,2,21,0,1
0,0,2669,2,27,0,0
0,0,1884,2,31,0,1
1,1,746,0,28,0,1
1,0,6156,2,29,0,0
2,0,2672,2,23,0,0
2,1,2672,2,11,0,1
2,0,2672,2,23,0,0
2,0,1854,2,34,0,0
0,0,2673,2,20,0,0
1,1,747,0,20,0,1
1,1,747,2,16,0,1
0,1,4621,2,18,0,0
0,0,2676,0,20,0,0
0,1,4623,1,20,0,1
0,0,4623,0,27,0,0
1,0,1185,0,55,0,0
2,0,1176,0,53,0,1
2,1,1176,2,37,0,1
0,1,4625,1,55,0,1
0,0,4631,2,24,0,1
0,0,2526,0,24,0,1
0,1,4633,1,49,0,1
0,0,4635,2,17,0,0
0,0,4637,2,39,0,1
0,1,4637,0,5,0,1
0,0,4637,2,10,0,1
0,1,4637,2,1,0,1
0,0,2528,2,16,0,0
0,0,4637,2,51,0,0
0,1,4637,2,5,0,1
0,0,4629,2,19,0,0
0,1,4629,2,0,0,1
0,0,4639,2,20,0,0
0,1,4639,2,0,0,1
0,1,4639,2,1,0,1
0,1,4630,1,38,0,1
0,0,2532,2,40,0,0
2,0,1888,2,18,0,0
2,0,2533,2,36,0,0
1,0,752,2,23,0,0
1,1,752,0,42,0,1
2,0,6156,2,37,0,0
0,0,2678,2,24,0,1
0,0,4632,2,12,0,1
0,1,4632,2,2,0,1
0,0,4634,1,28,0,0
0,1,4636,2,44,0,1
1,0,1186,2,26,0,0
0,0,1857,2,36,0,0
0,0,2679,0,28,0,1
2,0,1890,2,14,0,0
0,1,4638,2,14,0,0
0,0,2534,2,28,0,1
2,1,2536,2,27,0,1
2,0,2536,2,21,0,1
0,0,2538,2,24,0,0
0,0,2681,1,18,0,0
2,1,2683,2,24,0,1
2,1,2683,2,8,0,1
2,1,1859,2,36,0,0
2,0,1188,2,32,1,0
0,0,1892,2,19,0,0
0,0,4643,2,12,0,1
1,1,384,2,21,0,1
1,1,384,0,13,0,1
2,1,2541,2,20,0,1
2,1,2686,2,35,0,1
1,0,1179,0,23,0,0
1,0,1179,0,17,0,0
2,0,1860,2,29,0,0
0,0,1893,2,27,0,0
0,0,4644,2,22,0,1
2,0,2542,0,26,0,0
2,1,2542,2,1,0,1
2,1,2542,2,7,0,1
0,0,2544,0,78,0,1
0,0,4645,2,24,0,1
0,0,2689,2,26,0,0
1,0,118,2,50,0,0
0,1,4640,2,16,0,0
1,1,754,0,57,0,1
1,0,754,0,29,0,0
1,0,754,0,27,0,1
0,0,754,2,42,0,1
0,1,4647,1,28,0,1
0,1,4642,1,18,0,1
2,0,2691,2,38,0,0
0,0,1862,2,32,0,0
0,0,2547,2,21,0,1
0,0,4649,2,6,0,1
0,0,2694,2,27,0,0
0,0,2549,1,32,0,0
0,0,2551,1,23,0,1
1,0,1189,2,29,0,0
0,0,2696,2,22,0,0
0,1,4646,2,31,0,0
0,1,4646,0,0,0,1
1,0,121,2,2,0,1
0,1,121,2,28,0,1
1,0,121,2,28,0,0
2,0,2552,2,20,0,0
1,0,386,0,28,1,0
1,0,386,2,42,0,0
0,0,2698,1,32,0,0
0,0,4652,2,19,0,0
0,0,2554,0,20,0,1
0,1,2556,1,20,0,1
0,0,2559,2,21,0,0
0,1,4654,1,32,0,1
0,1,4654,2,16,0,1
0,1,4648,2,21,0,1
0,0,4648,0,12,0,0
0,1,4656,1,21,0,1
2,0,1896,2,31,0,0
0,1,4658,0,18,0,1
2,0,1865,2,35,0,0
1,0,819,2,44,0,0
0,0,4650,2,13,0,1
0,0,2705,2,21,0,0
1,0,820,2,37,0,1
0,0,2562,2,28,0,1
0,0,4651,2,34,0,0
2,0,2708,0,21,0,0
0,0,4659,2,38,0,1
2,0,2563,2,31,0,0
2,0,1180,2,61,0,0
0,0,4653,2,20,0,0
0,0,2712,1,39,0,0
2,1,2714,2,29,0,1
2,1,2714,0,68,0,1
1,0,1866,0,38,0,0
0,0,2716,2,31,0,1
0,0,2565,2,41,0,1
1,0,389,2,29,0,0
0,0,389,2,25,0,1
0,0,2718,2,27,0,0
0,0,2567,2,21,0,1
0,0,4662,2,30,0,0
2,0,1898,2,40,0,0
2,0,2568,2,59,0,0
0,1,4655,2,35,0,0
0,0,2719,2,41,0,0
0,0,2720,0,36,0,0
0,1,4657,0,58,0,1
0,0,4663,2,27,0,0
0,0,2569,2,24,0,0
0,0,2571,2,50,0,1
1,0,98,2,22,0,0
2,1,1900,2,26,0,0
2,1,2573,2,16,0,1
0,0,4660,2,56,0,0
1,0,100,0,25,0,0
1,0,391,2,13,0,1
1,0,391,0,53,0,1
0,1,4669,2,21,0,1
0,0,2577,2,18,0,1
0,0,4672,2,38,0,1
0,1,4672,2,20,0,1
1,1,335,2,24,0,0
1,0,335,2,56,0,1
0,0,2579,2,47,0,0
2,1,2580,2,21,0,1
0,0,2724,1,28,0,1
0,0,2724,2,26,0,0
0,1,4661,0,34,0,1
0,0,4674,2,35,0,1
2,1,2582,2,35,0,1
1,1,823,2,49,0,1
0,0,2726,2,24,0,0
0,0,2584,2,62,0,1
2,0,1192,2,25,0,1
1,1,757,0,42,0,1
0,0,2586,1,25,0,0
0,0,2728,2,21,0,0
2,1,1870,2,17,0,0
0,0,1872,0,41,0,1
0,1,4664,2,50,0,0
0,0,2729,1,20,0,1
0,1,4677,2,15,0,1
2,1,2589,2,29,0,1
0,0,2731,2,20,0,1
1,0,825,2,35,0,1
0,0,4679,1,22,0,1
0,0,2733,0,43,0,1
0,0,4667,0,54,0,0
0,1,4667,2,15,0,1
0,1,337,0,38,0,1
0,0,4668,2,44,0,0
0,1,4670,1,34,0,1
0,0,2735,0,15,0,0
0,1,4671,2,24,0,0
0,0,2738,2,29,0,0
0,0,2592,2,19,0,1
1,0,760,2,27,0,0
1,0,393,2,26,0,1
1,1,339,0,46,0,1
0,1,6156,2,64,0,1
1,0,762,2,17,0,0
1,0,762,0,45,0,0
2,0,2593,2,27,0,0
0,1,4673,2,29,0,0
0,1,4675,1,18,0,1
1,1,827,2,26,0,1
1,1,827,0,39,0,1
0,1,4681,2,59,0,1
0,0,2595,2,20,0,0
0,1,4684,0,17,0,1
0,1,4686,2,47,0,1
0,0,2596,1,29,0,1
0,0,2598,2,16,0,0
0,0,4676,2,48,0,0
0,0,6156,1,39,0,0
0,1,4688,0,28,0,1
0,1,4688,0,12,0,1
0,1,4688,2,24,0,1
2,1,1874,2,30,0,1
1,1,343,2,34,0,1
2,0,2741,2,37,0,1
0,0,2743,2,47,0,0
0,0,4690,2,0,0,0
0,0,4690,2,23,0,1
0,1,4690,0,0,0,1
0,0,4678,2,20,0,0
0,0,2744,2,35,0,0
0,0,4692,2,18,0,1
1,1,345,0,17,0,1
1,0,345,2,18,0,0
1,0,345,2,53,0,1
1,0,345,0,35,0,0
1,1,828,2,48,0,1
0,0,4694,2,68,0,1
0,0,4694,2,27,0,0
0,0,1875,0,28,0,1
0,0,2601,2,37,0,0
2,1,2603,2,35,0,1
2,0,2603,2,31,0,1
2,0,1904,0,14,0,0
2,0,2746,2,1,0,1
2,0,2746,0,4,0,1
2,0,1877,1,30,0,0
2,1,2746,2,11,0,1
0,0,1879,2,45,0,0
1,0,1880,2,29,0,0
1,1,1880,2,32,0,1
1,0,1880,0,15,0,1
1,1,1880,2,25,0,1
1,0,1880,2,25,0,0
0,0,2748,2,60,0,0
0,0,1881,1,24,0,0
1,1,1184,2,35,0,1
0,0,4682,2,36,0,1
0,0,2606,0,22,0,1
0,1,4683,1,32,0,1
1,0,766,2,57,0,0
1,0,766,2,30,0,1
1,0,766,2,46,0,0
0,0,2750,2,28,0,1
1,1,394,0,26,0,1
0,0,1883,2,55,0,0
0,1,4685,2,66,0,1
0,0,4687,2,20,0,0
0,0,2753,1,31,0,0
2,0,1885,2,13,0,0
0,1,4689,2,50,0,1
1,1,347,2,21,0,1
1,1,347,2,25,0,1
0,1,4698,2,46,0,1
1,0,101,2,0,0,1
1,0,101,2,2,0,1
1,0,101,2,36,0,0
1,1,101,0,19,0,1
1,1,101,0,35,0,1
1,1,101,0,41,1,1
0,1,4700,2,22,0,1
2,0,1195,2,25,1,0
0,0,2754,0,24,0,0
0,0,4691,2,37,0,0
0,1,4691,2,5,0,0
0,1,4691,2,28,0,1
2,1,2756,2,41,0,1
1,0,123,2,44,0,1
0,0,4704,2,23,0,1
1,1,1908,0,28,0,1
1,0,1908,0,27,0,0
1,1,1908,0,40,0,1
1,1,769,0,27,0,1
1,1,769,0,17,0,1
1,0,771,2,32,0,0
0,0,4693,2,29,0,1
0,0,4697,2,29,0,1
1,0,124,2,41,0,0
1,1,124,0,48,0,1
1,0,124,2,27,0,0
0,0,4705,2,14,0,1
0,0,2758,2,32,0,0
1,0,829,0,47,0,1
1,1,829,0,14,0,1
1,1,829,0,37,1,1
1,1,829,0,33,0,1
2,0,1187,2,33,0,1
0,0,4707,2,44,0,1
0,0,4709,2,37,0,1
0,0,2611,1,18,0,0
0,0,2613,2,33,0,1
2,0,2761,2,21,0,0
2,0,2761,2,38,0,0
2,0,1196,0,16,0,0
2,1,1889,2,58,0,0
2,0,1889,2,41,0,0
0,0,2766,1,28,0,0
0,1,4699,2,28,0,1
1,1,772,2,31,0,1
2,1,2615,2,27,0,1
2,0,2615,2,7,0,1
2,0,2615,2,25,0,0
2,0,1190,2,34,0,0
0,0,4701,2,21,0,1
0,0,4702,2,29,0,0
2,1,2617,2,23,0,1
2,1,1910,2,31,0,0
1,1,349,2,50,0,1
1,0,349,2,25,0,0
1,0,832,2,25,1,1
0,0,2767,2,23,0,0
0,0,4703,1,46,0,1
0,0,4703,2,0,0,1
2,0,2618,2,53,0,0
0,0,2768,0,25,0,0
2,0,2769,1,30,0,1
2,1,2770,2,18,0,1
2,0,1891,2,20,0,0
0,0,2620,0,54,0,0
0,0,4706,2,20,0,1
2,0,2622,2,32,0,0
2,0,2622,2,31,0,1
2,1,2623,2,55,0,1
0,0,4708,1,16,0,0
0,1,4708,2,0,0,1
0,1,4708,2,3,0,1
0,0,2772,2,33,0,0
0,1,4711,2,45,0,1
0,1,4711,2,6,0,0
0,0,2773,2,33,0,0
0,1,4712,0,14,0,1
0,0,2775,0,24,0,0
0,0,2626,2,47,0,0
1,0,397,2,37,0,1
1,1,397,0,14,0,1
1,1,397,2,44,0,1
1,0,397,2,11,0,1
1,1,834,0,15,0,1
1,0,834,2,39,0,1
0,0,2629,1,15,0,0
0,0,4713,0,60,0,0
0,0,4713,2,49,0,1
0,0,2778,1,23,0,0
0,0,2780,2,9,0,1
0,0,2780,2,0,0,0
0,0,2780,2,17,0,0
0,1,2780,1,42,0,1
0,1,2780,2,16,0,1
0,0,2780,0,0,0,1
0,0,2780,2,26,0,0
0,0,4714,2,56,0,0
2,0,1197,0,26,0,1
2,0,2782,2,41,0,1
2,0,1191,2,27,0,1
0,0,4715,2,31,0,0
0,0,2785,2,40,0,1
1,1,836,0,40,0,1
0,1,4717,2,15,0,1
1,0,398,2,50,1,1
1,0,103,0,42,0,0
1,0,1913,2,50,0,0
0,0,4716,2,39,0,1
0,0,2786,2,27,0,0
2,1,1916,2,20,0,1
2,0,1916,2,30,0,1
2,1,6156,2,16,0,1
0,1,1916,2,36,0,1
2,1,1916,0,68,0,1
0,0,2788,0,22,0,0
2,0,1918,0,36,0,1
0,1,4718,0,3,0,0
0,0,4718,2,28,0,0
0,1,4718,1,32,0,1
0,0,4718,2,10,0,1
0,1,4718,0,0,0,0
0,1,4718,2,9,0,1
0,0,2633,2,37,0,0
0,0,2790,2,31,0,1
0,0,2792,2,31,0,0
0,0,2796,2,43,0,0
0,0,2635,2,15,0,0
0,0,4719,2,58,0,1
2,1,2636,2,30,0,1
2,0,2636,2,24,0,0
0,0,4721,2,49,0,0
1,0,126,0,73,0,0
1,1,126,2,14,0,1
1,1,126,2,50,0,1
1,0,126,2,12,0,1
0,1,4720,2,2,0,1
0,0,4720,2,49,0,0
0,1,4720,2,32,0,0
0,1,4724,2,28,0,0
2,1,2798,2,33,0,1
0,0,1919,2,23,0,1
0,1,4725,2,23,0,1
2,1,1894,2,43,0,1
0,0,2638,2,36,0,0
2,1,2799,2,26,0,1
2,1,1921,0,29,0,1
1,1,400,2,21,0,1
1,1,400,0,30,0,1
2,0,1922,0,23,0,0
1,1,1199,2,13,0,1
0,0,2801,2,22,0,0
0,1,4726,1,25,0,0
0,0,1895,2,52,0,0
0,0,1923,2,22,0,1
1,0,776,0,31,0,0
2,0,1897,2,23,0,0
0,0,2642,1,35,0,0
1,1,352,2,26,0,1
1,1,352,2,14,0,1
1,0,352,0,39,0,0
1,0,352,2,8,0,1
0,1,4727,1,29,0,1
0,1,4728,1,15,0,1
0,1,4729,2,48,0,1
0,0,4729,2,9,0,0
0,0,2643,2,25,0,0
1,1,105,2,13,0,1
1,1,105,0,25,0,1
1,0,1193,2,27,0,0
1,1,1193,2,32,0,1
1,0,838,0,20,0,1
1,0,838,0,40,0,0
0,0,2803,2,18,0,0
0,0,2804,2,21,0,0
0,0,4730,2,38,0,1
1,0,107,0,62,0,1
0,1,4732,2,23,0,1
2,0,2648,2,48,1,0
2,1,1924,2,27,0,0
2,1,2808,0,32,0,1
2,0,1899,2,53,0,0
0,0,4736,2,26,0,1
2,1,2650,2,46,0,1
0,0,4738,2,32,0,0
0,0,2651,2,40,0,0
2,0,1200,2,27,0,1
0,0,2653,2,28,0,1
1,1,402,2,29,0,1
2,1,2655,2,37,0,1
2,0,2655,2,0,0,1
2,0,2655,2,12,0,1
1,0,781,2,25,0,0
2,0,1926,2,28,0,0
2,0,2658,2,3,0,1
2,0,2658,2,9,0,1
1,0,6156,0,27,0,1
1,0,109,2,59,0,1
1,0,109,2,24,0,0
0,1,4739,2,16,0,1
2,0,2659,2,16,0,0
1,1,1203,2,46,0,1
0,0,2809,1,25,0,0
0,0,2661,2,39,0,0
0,0,1929,2,15,0,0
0,0,2661,0,16,0,1
2,0,2811,2,35,0,1
2,0,1903,0,43,0,0
2,1,2811,2,7,0,1
0,1,4731,2,29,0,1
1,0,839,2,60,0,0
0,0,4741,2,49,0,0
2,0,2663,2,50,0,1
1,0,783,2,40,0,0
2,1,2664,2,49,0,1
2,0,1931,2,18,0,0
2,1,2665,2,29,0,1
2,0,2813,2,56,1,0
0,1,4743,1,29,0,1
0,0,1933,2,29,0,0
1,0,841,2,22,0,1
1,1,841,0,24,0,1
1,0,841,2,23,0,1
1,0,841,2,28,1,1
1,1,841,0,19,0,1
1,0,841,2,32,0,0
0,0,4745,2,37,0,1
0,0,4735,2,26,0,0
0,0,2816,2,43,0,1
0,0,1935,2,25,0,0
0,0,4747,2,11,0,0
0,0,4737,2,4,0,1
0,1,4737,2,32,0,1
0,0,1905,2,15,0,1
0,1,4748,2,17,0,1
1,1,785,0,37,0,1
0,0,4750,2,20,0,1
2,0,2818,2,47,0,1
2,0,1906,0,16,0,0
0,1,4752,2,8,0,1
0,0,4740,2,22,0,0
2,0,2666,2,39,0,1
1,1,404,0,57,0,1
1,1,787,2,29,0,1
1,1,406,0,28,0,1
0,0,2821,2,70,0,0
1,1,407,2,13,0,1
1,0,407,2,49,0,1
0,0,1937,0,25,0,0
1,1,408,0,19,0,1
1,1,408,0,15,0,1
1,0,1206,2,37,0,1
1,1,1206,2,28,0,1
2,0,1907,2,28,0,0
0,0,1907,2,22,0,0
1,0,409,2,26,0,1
0,0,4756,1,25,0,0
0,0,4758,2,19,0,0
2,0,2668,2,20,0,0
0,0,2827,0,35,0,0
0,0,2830,2,37,0,0
